sim_id,B0_MHz,B0_T,J_IS,k_ex,p_B,dw_N,B1_N,tau_m,tau_e,S2,r_IS,r_eff,csa_N,theta_N_rad,theta_N_deg,valid_points,nonfinite_points,skipped_count,skipped_ncyc
1766,800.0,18.789289276185396,92.0,488.8888888888889,0.06555555555555556,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1767,800.0,18.789289276185396,92.0,488.8888888888889,0.06555555555555556,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1768,800.0,18.789289276185396,92.0,488.8888888888889,0.06555555555555556,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1769,800.0,18.789289276185396,92.0,488.8888888888889,0.06555555555555556,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1770,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1771,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1772,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1773,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1774,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1775,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1776,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1777,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1778,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1779,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1780,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1781,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1782,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1783,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1784,800.0,18.789289276185396,92.0,488.8888888888889,0.06777777777777778,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1785,800.0,18.789289276185396,92.0,488.8888888888889,0.07,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1786,800.0,18.789289276185396,92.0,488.8888888888889,0.07,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1787,800.0,18.789289276185396,92.0,488.8888888888889,0.07,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1788,800.0,18.789289276185396,92.0,488.8888888888889,0.07,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1789,800.0,18.789289276185396,92.0,488.8888888888889,0.07,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1790,800.0,18.789289276185396,92.0,488.8888888888889,0.07,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1791,800.0,18.789289276185396,92.0,488.8888888888889,0.07,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1792,800.0,18.789289276185396,92.0,488.8888888888889,0.07,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1793,800.0,18.789289276185396,92.0,488.8888888888889,0.07,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1794,800.0,18.789289276185396,92.0,488.8888888888889,0.07,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1795,800.0,18.789289276185396,92.0,488.8888888888889,0.07,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1796,800.0,18.789289276185396,92.0,488.8888888888889,0.07,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1797,800.0,18.789289276185396,92.0,488.8888888888889,0.07,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1798,800.0,18.789289276185396,92.0,488.8888888888889,0.07,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1799,800.0,18.789289276185396,92.0,488.8888888888889,0.07,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1800,800.0,18.789289276185396,92.0,677.7777777777778,0.05,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1801,800.0,18.789289276185396,92.0,677.7777777777778,0.05,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1802,800.0,18.789289276185396,92.0,677.7777777777778,0.05,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1803,800.0,18.789289276185396,92.0,677.7777777777778,0.05,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1804,800.0,18.789289276185396,92.0,677.7777777777778,0.05,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1805,800.0,18.789289276185396,92.0,677.7777777777778,0.05,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1806,800.0,18.789289276185396,92.0,677.7777777777778,0.05,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1807,800.0,18.789289276185396,92.0,677.7777777777778,0.05,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1808,800.0,18.789289276185396,92.0,677.7777777777778,0.05,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1809,800.0,18.789289276185396,92.0,677.7777777777778,0.05,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1810,800.0,18.789289276185396,92.0,677.7777777777778,0.05,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1811,800.0,18.789289276185396,92.0,677.7777777777778,0.05,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1812,800.0,18.789289276185396,92.0,677.7777777777778,0.05,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1813,800.0,18.789289276185396,92.0,677.7777777777778,0.05,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1814,800.0,18.789289276185396,92.0,677.7777777777778,0.05,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1815,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1816,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1817,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1818,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1819,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1820,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1821,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1822,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1823,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1824,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1825,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1826,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1827,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1828,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1829,800.0,18.789289276185396,92.0,677.7777777777778,0.052222222222222225,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1830,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1831,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1832,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1833,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1834,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1835,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1836,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1837,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1838,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1839,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1840,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1841,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1842,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1843,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1844,800.0,18.789289276185396,92.0,677.7777777777778,0.05444444444444445,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1845,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1846,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1847,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1848,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1849,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1850,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1851,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1852,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1853,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1854,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1855,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1856,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1857,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1858,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1859,800.0,18.789289276185396,92.0,677.7777777777778,0.05666666666666667,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1860,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1861,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1862,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1863,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1864,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1865,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1866,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1867,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1868,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1869,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1870,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1871,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1872,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1873,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1874,800.0,18.789289276185396,92.0,677.7777777777778,0.05888888888888889,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1875,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1876,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1877,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1878,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1879,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1880,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1881,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1882,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1883,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1884,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1885,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1886,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1887,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1888,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1889,800.0,18.789289276185396,92.0,677.7777777777778,0.061111111111111116,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1890,800.0,18.789289276185396,92.0,677.7777777777778,0.06333333333333334,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1891,800.0,18.789289276185396,92.0,677.7777777777778,0.06333333333333334,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1892,800.0,18.789289276185396,92.0,677.7777777777778,0.06333333333333334,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1893,800.0,18.789289276185396,92.0,677.7777777777778,0.06333333333333334,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1894,800.0,18.789289276185396,92.0,677.7777777777778,0.06333333333333334,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1895,800.0,18.789289276185396,92.0,677.7777777777778,0.06333333333333334,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
1896,800.0,18.789289276185396,92.0,677.7777777777778,0.06333333333333334,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,40,0,0,
